customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PredictedChurn,ActualChurn,Contract,gender,PaymentMethod,CustomerSegment
2402-TAIRZ,0,0,0,37.0,1,0,80.05,3019.1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
9629-NHXFW,0,1,1,1.0,1,1,19.4,19.4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
8259-DZLIZ,0,1,1,64.0,1,1,53.85,3399.85,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
2725-TTRIQ,0,1,1,72.0,1,1,84.2,5986.55,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
2880-FPNAE,1,1,0,2.0,1,1,74.2,140.1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Male,Electronic check,At Risk
5624-BQSSA,0,0,0,1.0,1,0,20.95,20.95,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
8261-GWDBQ,1,1,0,60.0,1,1,116.05,6925.9,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
9513-DXHDA,0,0,0,27.0,1,0,81.7,2212.55,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
6032-IGALN,0,0,0,1.0,0,1,25.1,25.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
6595-COKXZ,0,0,0,1.0,1,1,44.45,44.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
5583-SXDAG,0,1,0,1.0,1,0,70.0,70.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
8328-SKJNO,0,0,1,23.0,0,0,40.65,947.4,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
2541-YGPKE,0,1,1,42.0,1,0,63.7,2763.35,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
5294-IMHHT,0,1,0,53.0,1,0,97.75,5043.2,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
5357-TZHPP,1,0,0,9.0,1,1,84.4,732.5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,1,Month-to-month,Male,Credit card (automatic),At Risk
3331-HQDTW,0,0,0,34.0,1,1,109.8,3587.25,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Loyal
5934-RMPOV,0,0,1,22.0,1,1,84.75,1816.75,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
7025-IWFHT,0,0,0,41.0,1,1,89.55,3729.75,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
7446-KQISO,0,1,1,45.0,1,1,109.75,4900.65,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
5966-EMAZU,0,1,0,64.0,1,1,108.5,6880.85,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
6583-KQJLK,1,1,0,15.0,1,1,94.65,1285.05,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
9885-AIBVB,0,1,0,29.0,1,1,85.8,2440.25,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
3090-LETTY,0,0,1,2.0,1,0,60.95,134.6,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Dormant
0406-BPDVR,1,1,0,54.0,1,1,101.5,5373.1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0,1,One year,Female,Credit card (automatic),Loyal
4750-UKWJK,1,1,0,37.0,1,0,19.6,727.8,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,One year,Female,Mailed check,Loyal
3898-BSJYF,0,0,1,10.0,1,0,73.55,693.3,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Dormant
8404-FYDIB,0,0,0,26.0,1,1,86.65,2208.75,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
1951-IEYXM,0,1,1,72.0,1,1,90.6,6441.85,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
2498-XLDZR,0,1,1,32.0,1,0,73.6,2316.85,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
5919-TMRGD,0,0,1,1.0,1,1,79.35,79.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
0689-NKYLF,0,0,0,13.0,1,1,83.2,1060.6,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
7209-JCUDS,0,0,0,10.0,1,1,94.9,1048.85,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
3842-IYKUE,0,0,0,35.0,1,0,85.3,2917.5,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,Month-to-month,Female,Credit card (automatic),Loyal
8417-GSODA,0,1,1,28.0,1,0,92.2,2568.15,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
9927-DSWDF,0,1,0,22.0,1,1,104.6,2180.55,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
8237-ULIXL,0,1,0,72.0,1,0,24.85,1871.85,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
0516-VRYBW,0,0,1,18.0,1,0,20.15,390.85,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,1,One year,Female,Bank transfer (automatic),Loyal
7516-GMHUV,1,1,0,50.0,1,1,105.05,5163.3,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
5052-PNLOS,0,0,0,3.0,1,1,105.35,323.25,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1,1,Month-to-month,Male,Bank transfer (automatic),At Risk
5762-TJXGK,0,0,0,52.0,0,1,58.75,3038.55,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
2262-SLNVK,0,0,0,1.0,1,0,70.1,70.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
4927-WWOOZ,0,1,0,2.0,1,1,91.45,171.45,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,0,Month-to-month,Male,Electronic check,At Risk
4697-LUPSU,0,1,1,2.0,1,0,20.2,34.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Dormant
7010-ZMVBF,0,1,1,18.0,1,0,20.45,357.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
4918-QLLIW,0,0,0,3.0,1,0,53.4,188.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,Month-to-month,Male,Credit card (automatic),Dormant
5032-MIYKT,0,0,0,1.0,1,1,70.7,70.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,Month-to-month,Female,Mailed check,At Risk
6103-LIANB,0,1,1,59.0,1,1,99.5,5861.75,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
7717-BICXI,0,1,1,60.0,1,0,20.55,1205.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
7632-YUTXB,0,1,1,25.0,1,0,20.05,520.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,One year,Female,Mailed check,Loyal
8015-IHCGW,0,1,1,72.0,1,1,115.5,8425.15,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0,Two year,Female,Electronic check,Loyal
4816-JBHOV,1,0,0,2.0,1,1,44.7,93.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
4869-EPIUS,0,1,0,56.0,1,1,80.9,4557.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
0784-GTUUK,0,1,0,62.0,1,1,23.75,1446.8,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
7511-YMXVQ,0,0,0,9.0,0,1,45.4,418.8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Dormant
1608-GMEWB,1,0,0,45.0,1,1,93.9,4200.25,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0,Month-to-month,Male,Bank transfer (automatic),At Risk
2267-FPIMA,0,1,0,50.0,1,1,94.4,4914.9,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
5196-WPYOW,0,1,1,67.0,1,0,60.05,3994.05,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
0308-GIQJT,1,0,0,71.0,1,0,105.75,7382.85,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
8898-KASCD,0,0,0,39.0,0,0,35.55,1309.15,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
9945-PSVIP,0,1,1,25.0,1,1,18.7,383.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
3845-JHAMY,0,1,1,16.0,0,1,35.5,552.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Loyal
9360-OMDZZ,0,0,0,24.0,1,1,94.1,2322.85,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0,Month-to-month,Male,Electronic check,At Risk
5918-VUKWP,0,0,0,32.0,1,0,20.55,654.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
3571-RFHAR,0,0,0,65.0,1,1,109.15,6941.2,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
3500-RMZLT,1,0,0,15.0,1,1,96.3,1426.75,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1,1,Month-to-month,Female,Mailed check,At Risk
0196-JTUQI,0,0,0,9.0,1,1,75.2,633.85,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Dormant
8468-EHYJA,0,1,0,57.0,1,1,99.65,5497.05,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
3538-WZPHD,0,0,0,3.0,0,1,29.6,79.45,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
1658-TJVOA,1,0,0,6.0,1,1,74.1,450.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Dormant
1548-FEHVL,0,1,0,61.0,1,1,106.2,6375.2,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
5858-EAFCZ,0,0,0,1.0,1,0,44.45,44.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
8063-GBATB,1,0,0,27.0,1,1,85.25,2287.25,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
7396-VJUZB,0,1,1,4.0,1,0,45.25,155.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
9411-TPQQV,0,0,0,40.0,0,1,54.55,2236.2,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
4328-VUFWD,0,0,0,39.0,1,0,59.3,2209.15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
6140-QNRQQ,0,0,0,1.0,1,1,71.55,71.55,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Month-to-month,Male,Mailed check,At Risk
